User_Id,Time,Category,Operation,Order_Id,Transaction_Id,Primary_Asset,Realized_Amount_For_Primary_Asset,Realized_Amount_For_Primary_Asset_In_USD_Value,Base_Asset,Realized_Amount_For_Base_Asset,Realized_Amount_For_Base_Asset_In_USD_Value,Quote_Asset,Realized_Amount_For_Quote_Asset,Realized_Amount_For_Quote_Asset_In_USD_Value,Fee_Asset,Realized_Amount_For_Fee_Asset,Realized_Amount_For_Fee_Asset_In_USD_Value,Payment_Method,Withdrawal_Method,Additional_Note
58864280,2023-11-09 21:24:27,Spot Trading,Sell,1100914902,2304510205,"","","",BTC,0.00050000,18.34656182,USDT,18.32580000,18.32750540,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:24:51,Spot Trading,Buy,1100921229,2304508053,"","","",BTC,0.00050000,18.34656182,USDT,18.32715000,18.32885552,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:25:08,Spot Trading,Sell,1100920656,2304508075,"","","",BTC,0.00036000,13.20952451,USDT,13.20044400,13.20167243,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:25:09,Spot Trading,Sell,1100920656,2304509177,"","","",BTC,0.00014000,5.13703731,USDT,5.13350599,5.13398372,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:25:11,Spot Trading,Sell,1100914453,2304509198,"","","",BTC,0.00050000,18.34656182,USDT,18.34115000,18.34285683,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:25:33,Spot Trading,Sell,1100921276,2304508826,"","","",BTC,0.00050000,18.34656182,USDT,18.34550000,18.34720723,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:25:35,Spot Trading,Buy,1100922677,2304509269,"","","",BTC,0.00050000,18.34656182,USDT,18.34913500,18.35084257,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:25:39,Spot Trading,Sell,1100914104,2304508206,"","","",BTC,0.00050000,18.34656182,USDT,18.35305000,18.35475793,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:26:07,Spot Trading,Sell,1100912682,2304511651,"","","",BTC,0.00050000,18.34656182,USDT,18.36450000,18.36620900,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:26:20,Spot Trading,Buy,1100924230,2304511238,"","","",BTC,0.00031000,11.37486833,USDT,11.38759580,11.38865553,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:26:20,Spot Trading,Buy,1100924230,2304511241,"","","",BTC,0.00019000,6.97169349,USDT,6.97949420,6.98014371,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:27:05,Spot Trading,Buy,1100924878,2304511349,"","","",BTC,0.00047000,17.24576811,USDT,17.24003240,17.24163676,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:27:05,Spot Trading,Buy,1100924878,2304511347,"","","",BTC,0.00003000,1.10079371,USDT,1.10042760,1.10053001,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:27:50,Spot Trading,Buy,1100925381,2304513128,"","","",BTC,0.00050000,18.34656182,USDT,18.33550000,18.33720630,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:28:35,Spot Trading,Buy,1100926009,2304512066,"","","",BTC,0.00050000,18.34656182,USDT,18.33509000,18.33679626,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:29:19,Spot Trading,Buy,1100926490,2304513730,"","","",BTC,0.00050000,18.34656182,USDT,18.29861000,18.30031287,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:30:04,Spot Trading,Buy,1100926924,2304513771,"","","",BTC,0.00050000,18.34656182,USDT,18.30317500,18.30487829,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:30:49,Spot Trading,Buy,1100927247,2304512429,"","","",BTC,0.00050000,18.34656182,USDT,18.31196000,18.31366411,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:31:13,Spot Trading,Sell,1100926992,2304513785,"","","",BTC,0.00050000,18.34656182,USDT,18.32150000,18.32320500,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:31:13,Spot Trading,Sell,1100926529,2304513793,"","","",BTC,0.00050000,18.34656182,USDT,18.31690000,18.31860457,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:31:17,Spot Trading,Sell,1100927290,2304514717,"","","",BTC,0.00050000,18.34656182,USDT,18.33025000,18.33195581,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:31:34,Spot Trading,Buy,1100927862,2304514737,"","","",BTC,0.00050000,18.34656182,USDT,18.33224999,18.33395600,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:32:19,Spot Trading,Buy,1100928399,2304512468,"","","",BTC,0.00050000,18.34656182,USDT,18.33011500,18.33182080,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:34:58,Spot Trading,Buy,1100929982,2304512558,"","","",BTC,0.00030000,11.00793709,USDT,10.99545000,10.99647324,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:35:43,Spot Trading,Buy,1100930469,2304512593,"","","",BTC,0.00030000,11.00793709,USDT,10.99124700,10.99226985,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:36:28,Spot Trading,Buy,1100930774,2304515214,"","","",BTC,0.00030000,11.00793709,USDT,10.99018200,10.99120475,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:37:13,Spot Trading,Buy,1100931231,2304514614,"","","",BTC,0.00030000,11.00793709,USDT,10.98514200,10.98616428,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:37:58,Spot Trading,Buy,1100931652,2304514922,"","","",BTC,0.00030000,11.00793709,USDT,10.97586000,10.97688141,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:38:43,Spot Trading,Buy,1100932101,2304514051,"","","",BTC,0.00030000,11.00793709,USDT,10.97931300,10.98033473,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:39:27,Spot Trading,Buy,1100932411,2304513085,"","","",BTC,0.00030000,11.00793709,USDT,10.97842500,10.97944665,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:40:12,Spot Trading,Buy,1100932904,2304515806,"","","",BTC,0.00030000,11.00793709,USDT,10.97784300,10.97886460,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:40:57,Spot Trading,Buy,1100933487,2304513571,"","","",BTC,0.00030000,11.00793709,USDT,10.96642200,10.96744254,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:41:42,Spot Trading,Buy,1100934089,2304515078,"","","",BTC,0.00030000,11.00793709,USDT,10.95939000,10.96040988,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:42:27,Spot Trading,Buy,1100934545,2304515936,"","","",BTC,0.00030000,11.00793709,USDT,10.95698700,10.95800666,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:43:12,Spot Trading,Buy,1100935339,2304516011,"","","",BTC,0.00030000,11.00793709,USDT,10.94863200,10.94965088,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:44:48,Spot Trading,Sell,1100935382,2304516055,"","","",BTC,0.00030000,11.00793709,USDT,10.95519000,10.95620949,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:44:48,Spot Trading,Sell,1100936103,2304516057,"","","",BTC,0.00030000,11.00793709,USDT,10.95519000,10.95620949,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:44:49,Spot Trading,Buy,1100936639,2304516060,"","","",BTC,0.00030000,11.00793709,USDT,10.95541200,10.95643151,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:45:34,Spot Trading,Buy,1100937008,2304516955,"","","",BTC,0.00030000,11.00793709,USDT,10.95538500,10.95640451,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 21:52:09,Spot Trading,Sell,1100940267,2304517938,"","","",BTC,0.00897000,329.13731900,USDT,327.46169040,327.49216398,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:08:07,Spot Trading,Buy,1100950443,2304519546,"","","",BTC,0.00027000,9.90714338,USDT,9.88199730,9.88291692,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:08:51,Spot Trading,Buy,1100951198,2304520595,"","","",BTC,0.00027000,9.90714338,USDT,9.88598520,9.88690519,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:09:02,Spot Trading,Sell,1100950504,2304519634,"","","",BTC,0.00027000,9.90714338,USDT,9.88791299,9.88883317,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:09:36,Spot Trading,Buy,1100951837,2304520641,"","","",BTC,0.00018000,6.60476225,USDT,6.59253780,6.59315130,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:09:36,Spot Trading,Buy,1100951837,2304520638,"","","",BTC,0.00009000,3.30238113,USDT,3.29626980,3.29657655,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:11:55,Spot Trading,Sell,1100951254,2304522140,"","","",BTC,0.00027000,9.90714338,USDT,9.89190900,9.89282954,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:12:00,Spot Trading,Sell,1100951909,2304521204,"","","",BTC,0.00009000,3.30238113,USDT,3.29824800,3.29855493,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:12:16,Spot Trading,Buy,1100953717,2304520195,"","","",BTC,0.00027000,9.90714338,USDT,9.89775180,9.89867288,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:13:01,Spot Trading,Buy,1100954075,2304522214,"","","",BTC,0.00027000,9.90714338,USDT,9.89361000,9.89453070,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:14:53,Spot Trading,Buy,1100955311,2304521642,"","","",BTC,0.00027000,9.90714338,USDT,9.89683110,9.89775210,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:15:37,Spot Trading,Buy,1100955659,2304522285,"","","",BTC,0.00027000,9.90714338,USDT,9.89905320,9.89997441,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:16:25,Spot Trading,Sell,1100955406,2304522357,"","","",BTC,0.00027000,9.90714338,USDT,9.90276300,9.90368455,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:16:27,Spot Trading,Sell,1100953851,2304523205,"","","",BTC,0.00027000,9.90714338,USDT,9.90368100,9.90460264,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:16:27,Spot Trading,Sell,1100955721,2304522713,"","","",BTC,0.00027000,9.90714338,USDT,9.90500400,9.90592576,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:17:01,Spot Trading,Buy,1100956909,2304523807,"","","",BTC,0.00027000,9.90714338,USDT,9.91346580,9.91438835,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:23:47,Spot Trading,Buy,1100961056,2304524418,"","","",BTC,0.00027000,9.90714338,USDT,9.87602760,9.87694666,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:24:32,Spot Trading,Buy,1100961416,2304523583,"","","",BTC,0.00027000,9.90714338,USDT,9.86971230,9.87063078,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:25:16,Spot Trading,Buy,1100961859,2304523593,"","","",BTC,0.00027000,9.90714338,USDT,9.86896440,9.86988281,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:26:01,Spot Trading,Buy,1100962349,2304524462,"","","",BTC,0.00027000,9.90714338,USDT,9.86884830,9.86976670,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:26:09,Spot Trading,Sell,1100962627,2304524694,"","","",BTC,0.00027000,9.90714338,USDT,9.87476400,9.87568295,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:26:09,Spot Trading,Sell,1100961920,2304524695,"","","",BTC,0.00027000,9.90714338,USDT,9.87489899,9.87581796,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:26:10,Spot Trading,Sell,1100961449,2304523015,"","","",BTC,0.00027000,9.90714338,USDT,9.87562800,9.87654703,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:27:25,Spot Trading,Buy,1100963485,2304525712,"","","",BTC,0.00027000,9.90714338,USDT,9.87659189,9.87751102,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:33:54,Spot Trading,Buy,1100966611,2304526851,"","","",BTC,0.00027000,9.90714338,USDT,9.86916690,9.87008532,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:34:39,Spot Trading,Buy,1100967211,2304526305,"","","",BTC,0.00027000,9.90714338,USDT,9.87409440,9.87501328,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:34:44,Spot Trading,Sell,1100966697,2304524832,"","","",BTC,0.00017000,6.23783102,USDT,6.21764800,6.21822661,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:35:14,Spot Trading,Sell,1100966697,2304526896,"","","",BTC,0.00010000,3.66931236,USDT,3.65744000,3.65778036,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:39:52,Spot Trading,Buy,1100969751,2304526392,"","","",BTC,0.00027000,9.90714338,USDT,9.87728310,9.87820228,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:40:38,Spot Trading,Sell,1100967280,2304525464,"","","",BTC,0.00027000,9.90714338,USDT,9.88002900,9.88094844,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:41:15,Spot Trading,Buy,1100970333,2304526445,"","","",BTC,0.00027000,9.90714338,USDT,9.87540390,9.87632291,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:44:33,Spot Trading,Buy,1100972189,2304526192,"","","",BTC,0.00027000,9.90714338,USDT,9.86540849,9.86632657,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:45:56,Spot Trading,Buy,1100973049,2304526589,"","","",BTC,0.00027000,9.90714338,USDT,9.86462010,9.86553810,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:48:00,Spot Trading,Sell,1100973103,2304527619,"","","",BTC,0.00004000,1.46772495,USDT,1.46230400,1.46244008,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:48:01,Spot Trading,Sell,1100973103,2304525650,"","","",BTC,0.00023000,8.43941844,USDT,8.40824800,8.40903047,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:48:22,Spot Trading,Sell,1100972251,2304526653,"","","",BTC,0.00027000,9.90714338,USDT,9.87133500,9.87225363,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:48:29,Spot Trading,Sell,1100970353,2304527702,"","","",BTC,0.00027000,9.90714338,USDT,9.88132500,9.88224456,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:48:32,Spot Trading,Sell,1100963543,2304527722,"","","",BTC,0.00027000,9.90714338,USDT,9.88251300,9.88343267,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:48:32,Spot Trading,Sell,1100961114,2304527724,"","","",BTC,0.00027000,9.90714338,USDT,9.88194599,9.88286561,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:48:51,Spot Trading,Sell,1100969783,2304529863,"","","",BTC,0.00027000,9.90714338,USDT,9.88321500,9.88413473,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:49:14,Spot Trading,Buy,1100974648,2304529943,"","","",BTC,0.00027000,9.90714338,USDT,9.88875270,9.88967295,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:49:59,Spot Trading,Buy,1100975457,2304531322,"","","",BTC,0.00027000,9.90714338,USDT,9.89312670,9.89404735,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:50:01,Spot Trading,Sell,1100974711,2304532565,"","","",BTC,0.00027000,9.90714338,USDT,9.89469000,9.89561080,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:52:00,Spot Trading,Buy,1100977053,2304530836,"","","",BTC,0.00027000,9.90714338,USDT,9.89403120,9.89495194,BNB,0E-8,0E-8,Wallet,"",""
58864280,2023-11-09 22:54:20,Spot Trading,Sell,1100975633,2304533088,"","","",BTC,0.00027000,9.90714338,USDT,9.89906399,9.89998521,BNB,0E-8,0E-8,Wallet,"",""
