User_Id,Time,Category,Operation,Order_Id,Transaction_Id,Primary_Asset,Realized_Amount_For_Primary_Asset,Realized_Amount_For_Primary_Asset_In_USD_Value,Base_Asset,Realized_Amount_For_Base_Asset,Realized_Amount_For_Base_Asset_In_USD_Value,Quote_Asset,Realized_Amount_For_Quote_Asset,Realized_Amount_For_Quote_Asset_In_USD_Value,Fee_Asset,Realized_Amount_For_Fee_Asset,Realized_Amount_For_Fee_Asset_In_USD_Value,Payment_Method,Withdrawal_Method,Additional_Note
58864280,2024-01-02 00:06:24,Spot Trading,Sell,1140181788,2317461171,"","","",BTC,0.00066000,29.67226024,USDT,29.11319400,29.12795905,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 00:08:21,Spot Trading,Sell,1140179888,2317461384,"","","",BTC,0.00002000,0.89915940,USDT,0.88322400,0.88367194,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 00:08:22,Spot Trading,Sell,1140179888,2317460144,"","","",BTC,0.00111000,49.90334676,USDT,49.01893200,49.04379244,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:12:02,Spot Trading,Buy,1149193440,2317508602,"","","",BTC,0.00038000,17.08402862,USDT,17.11067040,17.11934825,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:13:06,Spot Trading,Buy,1149194253,2317509170,"","","",BTC,0.00029000,13.03781132,USDT,13.03955130,13.04616444,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:14:09,Spot Trading,Buy,1149195159,2317508424,"","","",BTC,0.00022000,9.89075341,USDT,9.88073020,9.88574131,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:17:08,Spot Trading,Buy,1149197404,2317510187,"","","",BTC,0.00022000,9.89075341,USDT,9.88459780,9.88961087,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:19:51,Spot Trading,Sell,1149195272,2317510307,"","","",BTC,0.00022000,9.89075341,USDT,9.89060600,9.89562212,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:19:51,Spot Trading,Sell,1149197444,2317510312,"","","",BTC,0.00022000,9.89075341,USDT,9.89447800,9.89949608,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:26:33,Spot Trading,Sell,1149194320,2317511152,"","","",BTC,0.00029000,13.03781132,USDT,13.05258100,13.05920075,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:27:34,Spot Trading,Sell,1149193628,2317513455,"","","",BTC,0.00038000,17.08402862,USDT,17.12777800,17.13646452,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:38:11,Spot Trading,Buy,1149220923,2317516846,"","","",BTC,0.00022000,9.89075341,USDT,9.86906800,9.87407320,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:39:54,Spot Trading,Buy,1149222410,2317517328,"","","",BTC,0.00147000,66.08821598,USDT,65.91997440,65.95340637,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:40:32,Spot Trading,Sell,1149222477,2317518330,"","","",BTC,0.00147000,66.08821598,USDT,65.98594799,66.01941343,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:40:42,Spot Trading,Sell,1149221030,2317518873,"","","",BTC,0.00022000,9.89075341,USDT,9.87894599,9.88395621,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:42:34,Spot Trading,Buy,1149225097,2317518394,"","","",BTC,0.00196000,88.11762131,USDT,87.90505920,87.94964113,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:43:38,Spot Trading,Buy,1149225924,2317518427,"","","",BTC,0.00008000,3.59663760,USDT,3.59115520,3.59297649,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:43:38,Spot Trading,Buy,1149225924,2317518426,"","","",BTC,0.00139000,62.49157838,USDT,62.39947690,62.43112342,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:45:59,Spot Trading,Buy,1149227444,2317519509,"","","",BTC,0.00112000,50.35292646,USDT,50.22562720,50.25109963,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:47:02,Spot Trading,Buy,1149228118,2317519264,"","","",BTC,0.00085000,38.21427455,USDT,38.07986400,38.09917658,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 01:48:06,Spot Trading,Buy,1149228855,2317517139,"","","",BTC,0.00065000,29.22268054,USDT,29.11277850,29.12754334,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 02:03:33,Spot Trading,Sell,1149228976,2317523936,"","","",BTC,0.00017000,7.64285491,USDT,7.62172900,7.62559444,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 02:03:34,Spot Trading,Sell,1149228976,2317522835,"","","",BTC,0.00048000,21.57982563,USDT,21.52017600,21.53109017,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 02:03:36,Spot Trading,Sell,1149228252,2317524467,"","","",BTC,0.00085000,38.21427455,USDT,38.11791000,38.13724188,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 02:03:46,Spot Trading,Sell,1149227500,2317522863,"","","",BTC,0.00112000,50.35292646,USDT,50.27590400,50.30140193,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 02:03:49,Spot Trading,Sell,1149225165,2317522868,"","","",BTC,0.00196000,88.11762131,USDT,87.99302400,88.03765054,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 02:22:52,Spot Trading,Sell,1149226018,2317530505,"","","",BTC,0.00139000,62.49157838,USDT,62.46187400,62.49355216,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 04:07:20,Spot Trading,Buy,1149357724,2317562862,"","","",BTC,0.00029000,13.03781132,USDT,13.13699420,13.14365676,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 04:14:01,Spot Trading,Sell,1149357837,2317563039,"","","",BTC,0.00029000,13.03781132,USDT,13.15013700,13.15680622,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 05:53:34,Spot Trading,Buy,1149427806,2317580275,"","","",BTC,0.00148000,66.53779568,USDT,66.88595080,66.91987268,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 05:54:40,Spot Trading,Buy,1149428533,2317579871,"","","",BTC,0.00111000,49.90334676,USDT,50.13798960,50.16341758,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 05:55:44,Spot Trading,Buy,1149429131,2317581350,"","","",BTC,0.00084000,37.76469485,USDT,37.94249760,37.96174052,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 06:14:33,Spot Trading,Sell,1149428588,2317583368,"","","",BTC,0.00111000,49.90334676,USDT,50.18809500,50.21354839,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 06:14:33,Spot Trading,Sell,1149429159,2317583366,"","","",BTC,0.00084000,37.76469485,USDT,37.98043200,37.99969416,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 06:27:00,Spot Trading,Sell,1149427984,2317585147,"","","",BTC,0.00148000,66.53779568,USDT,66.95283200,66.98678780,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 07:33:37,Spot Trading,Buy,1149506756,2317598337,"","","",BTC,0.00146000,65.63863628,USDT,66.16819280,66.20175066,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 07:34:41,Spot Trading,Buy,1149507681,2317596036,"","","",BTC,0.00110000,49.45376706,USDT,49.88563800,49.91093800,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 07:35:19,Spot Trading,Sell,1149506841,2317598413,"","","",BTC,0.00027000,12.13865191,USDT,12.24882000,12.25503211,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 07:35:19,Spot Trading,Sell,1149506841,2317598417,"","","",BTC,0.00119000,53.49998436,USDT,53.98554000,54.01291931,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 07:38:52,Spot Trading,Sell,1149507744,2317597973,"","","",BTC,0.00023000,10.34033311,USDT,10.44105700,10.44635229,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 07:38:53,Spot Trading,Sell,1149507744,2317598497,"","","",BTC,0.00042000,18.88234742,USDT,19.06627800,19.07594765,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 07:38:53,Spot Trading,Sell,1149507744,2317596150,"","","",BTC,0.00045000,20.23108652,USDT,20.42815500,20.43851534,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 08:33:29,Spot Trading,Buy,1149569079,2317609377,"","","",BTC,0.00072000,32.36973844,USDT,32.93940240,32.95610795,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 08:33:29,Spot Trading,Buy,1149569079,2317609376,"","","",BTC,0.00075000,33.71847754,USDT,34.31187750,34.32927911,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 08:36:59,Spot Trading,Sell,1149569172,2317612079,"","","",BTC,0.00003000,1.34873910,USDT,1.37384700,1.37454376,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 08:36:59,Spot Trading,Sell,1149569172,2317612080,"","","",BTC,0.00042000,18.88234742,USDT,19.23385800,19.24361264,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 08:37:01,Spot Trading,Sell,1149569172,2317613420,"","","",BTC,0.00030000,13.48739102,USDT,13.73847000,13.74543760,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 08:37:38,Spot Trading,Buy,1149574557,2317611383,"","","",BTC,0.00144000,64.73947688,USDT,65.87557920,65.90898866,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 08:55:04,Spot Trading,Sell,1149574712,2317616011,"","","",BTC,0.00080000,35.96637604,USDT,36.63416000,36.65273938,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 08:55:09,Spot Trading,Sell,1149574712,2317616021,"","","",BTC,0.00064000,28.77310083,USDT,29.30732800,29.32219150,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 09:38:53,Spot Trading,Buy,1149624045,2317622687,"","","",BTC,0.00145000,65.18905658,USDT,66.24323550,66.27683142,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 09:50:31,Spot Trading,Sell,1149624101,2317624740,"","","",BTC,0.00145000,65.18905658,USDT,66.30951500,66.34314453,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 18:43:48,Spot Trading,Buy,1150146375,2317737912,"","","",BTC,0.00116000,52.15124526,USDT,52.32862080,52.35515978,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 18:43:48,Spot Trading,Buy,1150146375,2317737913,"","","",BTC,0.00033000,14.83613012,USDT,14.88479520,14.89234417,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 18:45:32,Spot Trading,Buy,1150147386,2317737484,"","","",BTC,0.00008000,3.59663760,USDT,3.60691120,3.60874048,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 18:45:32,Spot Trading,Buy,1150147386,2317737487,"","","",BTC,0.00103000,46.30670916,USDT,46.43919800,46.46275010,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 18:46:28,Spot Trading,Sell,1150147457,2317737507,"","","",BTC,0.00103000,46.30670916,USDT,46.48565100,46.50922666,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 18:46:35,Spot Trading,Sell,1150146426,2317737514,"","","",BTC,0.00069000,31.02099934,USDT,31.15764000,31.17344191,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 18:46:37,Spot Trading,Sell,1150146426,2317738845,"","","",BTC,0.00003000,1.34873910,USDT,1.35468000,1.35536704,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 18:46:37,Spot Trading,Sell,1150146426,2317737030,"","","",BTC,0.00044000,19.78150682,USDT,19.86864000,19.87871658,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 19:27:02,Spot Trading,Buy,1150181719,2317746251,"","","",BTC,0.00147000,66.08821598,USDT,66.03717750,66.07066891,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 19:28:06,Spot Trading,Buy,1150183294,2317746864,"","","",BTC,0.00111000,49.90334676,USDT,49.79223570,49.81748833,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 19:29:10,Spot Trading,Buy,1150184633,2317744712,"","","",BTC,0.00013000,5.84453611,USDT,5.83476790,5.83772706,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 19:29:10,Spot Trading,Buy,1150184633,2317744710,"","","",BTC,0.00072000,32.36973844,USDT,32.31275760,32.32914534,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 19:29:13,Spot Trading,Sell,1150183335,2317746910,"","","",BTC,0.00011000,4.94537671,USDT,4.93929700,4.94180201,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 19:29:13,Spot Trading,Sell,1150183335,2317744720,"","","",BTC,0.00100000,44.95797005,USDT,44.90270000,44.92547285,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 19:33:06,Spot Trading,Sell,1150184757,2317747036,"","","",BTC,0.00013000,5.84453611,USDT,5.84060100,5.84356312,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 19:33:34,Spot Trading,Sell,1150181849,2317747771,"","","",BTC,0.00147000,66.08821598,USDT,66.10325400,66.13677893,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 21:02:03,Spot Trading,Buy,1150261266,2317763803,"","","",BTC,0.00139000,62.49157838,USDT,62.21865180,62.25020661,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 21:02:03,Spot Trading,Buy,1150261266,2317763801,"","","",BTC,0.00008000,3.59663760,USDT,3.58092880,3.58274490,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 21:02:38,Spot Trading,Sell,1150261369,2317762805,"","","",BTC,0.00139000,62.49157838,USDT,62.28089600,62.31248238,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 21:30:24,Spot Trading,Buy,1150286893,2317770416,"","","",BTC,0.00147000,66.08821598,USDT,65.85106080,65.88445782,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 21:31:30,Spot Trading,Sell,1150286934,2317771366,"","","",BTC,0.00147000,66.08821598,USDT,65.91685800,65.95028839,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 21:39:53,Spot Trading,Buy,1150294826,2317772331,"","","",BTC,0.00147000,66.08821598,USDT,65.99863410,66.03210597,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 21:40:39,Spot Trading,Sell,1150294859,2317772345,"","","",BTC,0.00147000,66.08821598,USDT,66.06459300,66.09809832,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 22:03:07,Spot Trading,Buy,1150314063,2317774967,"","","",BTC,0.00146000,65.63863628,USDT,65.86086280,65.89426480,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 22:06:00,Spot Trading,Sell,1150314097,2317775049,"","","",BTC,0.00146000,65.63863628,USDT,65.92673800,65.96017340,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 22:12:55,Spot Trading,Buy,1150324396,2317779590,"","","",BTC,0.00146000,65.63863628,USDT,65.93946920,65.97291106,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 22:19:21,Spot Trading,Sell,1150324491,2317780131,"","","",BTC,0.00007000,3.14705790,USDT,3.16464400,3.16624898,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 22:19:58,Spot Trading,Sell,1150324491,2317777583,"","","",BTC,0.00041000,18.43276772,USDT,18.53577200,18.54517260,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-02 22:20:02,Spot Trading,Sell,1150324491,2317778715,"","","",BTC,0.00098000,44.05881065,USDT,44.30501600,44.32748573,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-03 00:55:24,Spot Trading,Buy,1150418691,2317805668,"","","",BTC,0.00146000,62.55833644,USDT,65.83980960,65.88304989,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-03 00:59:38,Spot Trading,Sell,1150418782,2317806154,"","","",BTC,0.00146000,62.55833644,USDT,65.90571400,65.94899758,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-03 02:16:02,Spot Trading,Buy,1150462080,2317815966,"","","",BTC,0.00146000,62.55833644,USDT,66.10532520,66.14873987,BNB,0E-8,0E-8,Wallet,"",""
58864280,2024-01-03 02:17:47,Spot Trading,Buy,1150463296,2317821214,"","","",BTC,0.00111000,47.56147496,USDT,50.21776530,50.25074582,BNB,0E-8,0E-8,Wallet,"",""
